"","Brewery_id","Name.x","Beer_ID","ABV","IBU","Style","Ounces","Name.y","City","State","region"
"2014",414,"Heavy Machinery IPA Series #1: Heavy Fist",1409,0.07,NA,"American Black Ale",16,"Austin Beerworks","Austin","TX","South"
"2015",414,"Fire Eagle IPA",343,0.062,NA,"American IPA",12,"Austin Beerworks","Austin","TX","South"
"2016",414,"Peacemaker",342,0.051,NA,"American Pale Ale (APA)",12,"Austin Beerworks","Austin","TX","South"
"2017",414,"Pearl-Snap",341,0.053,NA,"German Pilsener",12,"Austin Beerworks","Austin","TX","South"
"2018",414,"Black Thunder",340,0.052,NA,"Schwarzbier",12,"Austin Beerworks","Austin","TX","South"
"2019",415,"Kölsch 151",1408,0.049,16,"Kölsch",12,"Blue Mountain Brewery","Arrington","VA","South"
"2020",416,"Tybee Island Blonde",1407,0.047,17,"American Blonde Ale",12,"Coastal Empire Beer Company","Savannah","GA","South"
"2021",416,"Savannah Brown Ale",1406,0.062,55,"American Brown Ale",12,"Coastal Empire Beer Company","Savannah","GA","South"
"2022",417,"Helen's Blend",1405,0.05,NA,"Cider",12,"Jack's Hard Cider (Hauser Estate...","Biglerville","PA","Northeast"
"2023",417,"Jack's Hard Cider",823,0.051,NA,"Cider",12,"Jack's Hard Cider (Hauser Estate...","Biglerville","PA","Northeast"
"2024",418,"Hazed & Infused",1395,0.049,35,"American Pale Ale (APA)",12,"Boulder Beer Company","Boulder","CO","West"
"2025",418,"Hoopla Pale Ale",808,0.057,35,"American Pale Ale (APA)",12,"Boulder Beer Company","Boulder","CO","West"
"2026",418,"Hazed & Infused (2010)",81,0.049,35,"American Pale Ale (APA)",12,"Boulder Beer Company","Boulder","CO","West"
"2027",419,"Cascadian Dark Ale",1393,0.06,75,"American Black Ale",12,"Coalition Brewing Company","Portland","OR","West"
"2028",419,"Wheat the People",893,0.044,13,"American Pale Wheat Ale",16,"Coalition Brewing Company","Portland","OR","West"
"2029",420,"Sanitas Saison Ale",1392,0.058,20,"Saison / Farmhouse Ale",12,"Sanitas Brewing Company","Boulder","CO","West"
"2030",420,"Sanitas Black IPA",1391,0.068,65,"American Black Ale",12,"Sanitas Brewing Company","Boulder","CO","West"
"2031",421,"Beaver Logger",1383,0.052,19,"American Pale Lager",12,"Gore Range Brewery","Edwards","CO","West"
"2032",422,"Nectar of the Hops",1375,0.08,NA,"Mead",16,"Redstone Meadery","Boulder","CO","West"
"2033",422,"Sunshine Nectar",1374,0.08,NA,"Mead",16,"Redstone Meadery","Boulder","CO","West"
"2034",422,"Black Raspberry Nectar",1373,0.08,NA,"Mead",16,"Redstone Meadery","Boulder","CO","West"
"2035",423,"Yellow Collar",1372,0.059,NA,"Mead",12,"Blue Dog Mead","Eugene","OR","West"
"2036",423,"Green Collar",1371,0.059,NA,"Mead",12,"Blue Dog Mead","Eugene","OR","West"
"2037",424,"Grazias",1351,0.063,30,"Cream Ale",16,"Hess Brewing Company","San Diego","CA","West"
"2038",424,"Habitus IPA",1346,0.08,86,"American IPA",16,"Hess Brewing Company","San Diego","CA","West"
"2039",424,"Ex Umbris Rye Imperial Stout",904,0.099,85,"American Double / Imperial Stout",16,"Hess Brewing Company","San Diego","CA","West"
"2040",425,"Patty's Chile Beer",1345,0.042,NA,"Chile Beer",12,"Wynkoop Brewing Company","Denver","CO","West"
"2041",425,"Colorojo Imperial Red Ale",1316,0.082,NA,"American Strong Ale",12,"Wynkoop Brewing Company","Denver","CO","West"
"2042",425,"Wynkoop Pumpkin Ale",1045,0.055,NA,"Pumpkin Ale",12,"Wynkoop Brewing Company","Denver","CO","West"
"2043",425,"Rocky Mountain Oyster Stout",1035,0.075,NA,"American Stout",12,"Wynkoop Brewing Company","Denver","CO","West"
"2044",425,"Belgorado",928,0.067,45,"Belgian IPA",12,"Wynkoop Brewing Company","Denver","CO","West"
"2045",425,"Rail Yard Ale",807,0.052,NA,"American Amber / Red Ale",12,"Wynkoop Brewing Company","Denver","CO","West"
"2046",425,"B3K Black Lager",620,0.055,NA,"Schwarzbier",12,"Wynkoop Brewing Company","Denver","CO","West"
"2047",425,"Silverback Pale Ale",145,0.055,40,"American Pale Ale (APA)",12,"Wynkoop Brewing Company","Denver","CO","West"
"2048",425,"Rail Yard Ale (2009)",84,0.052,NA,"American Amber / Red Ale",12,"Wynkoop Brewing Company","Denver","CO","West"
"2049",426,"First Press",1342,0.05,NA,"Cider",12,"Ciderboys","Stevens Point","WI","Midwest"
"2050",426,"Magic Apple",1341,0.05,NA,"Cider",12,"Ciderboys","Stevens Point","WI","Midwest"
"2051",427,"Quakertown Stout",1333,0.092,50,"American Double / Imperial Stout",12,"Armadillo Ale Works","Denton","TX","South"
"2052",427,"Greenbelt Farmhouse Ale",1332,0.051,20,"Saison / Farmhouse Ale",12,"Armadillo Ale Works","Denton","TX","South"
"2053",428,"Track 1 Amber Lager",1330,0.045,NA,"American Amber / Red Lager",16,"Roanoke Railhouse Brewery","Roanoke","VA","South"
"2054",429,"Schlafly Yakima Wheat Ale",1324,0.05,45,"American Pale Wheat Ale",12,"Schlafly Brewing Company","Saint Louis","MO","Midwest"
"2055",429,"Schlafly Black Lager",1323,0.05,NA,"Schwarzbier",12,"Schlafly Brewing Company","Saint Louis","MO","Midwest"
"2056",429,"Schlafly IPA",1078,0.045,30,"American IPA",12,"Schlafly Brewing Company","Saint Louis","MO","Midwest"
"2057",429,"Schlafly American Brown Ale",1077,0.05,30,"American Brown Ale",12,"Schlafly Brewing Company","Saint Louis","MO","Midwest"
"2058",429,"Schlafly Hefeweizen",588,0.041,16,"Hefeweizen",12,"Schlafly Brewing Company","Saint Louis","MO","Midwest"
"2059",429,"Schlafly Summer Lager",53,0.045,17,"Munich Helles Lager",12,"Schlafly Brewing Company","Saint Louis","MO","Midwest"
"2060",430,"Green Bullet Organic India Pale Ale",1322,0.07,45,"American IPA",16,"Asher Brewing Company","Boulder","CO","West"
"2061",431,"Face Plant IPA",1309,0.062,65,"American IPA",12,"Lost Rhino Brewing Company","Ashburn","VA","South"
"2062",431,"Rhino Chasers Pilsner",1308,0.056,55,"Czech Pilsener",12,"Lost Rhino Brewing Company","Ashburn","VA","South"
"2063",432,"Paleo IPA",1307,0.06,NA,"English India Pale Ale (IPA)",12,"North Country Brewing Company","Slippery Rock","PA","Northeast"
"2064",432,"Buck Snort Stout",1306,0.061,NA,"American Stout",12,"North Country Brewing Company","Slippery Rock","PA","Northeast"
"2065",432,"Station 33 Firehouse Red",1305,0.055,NA,"Irish Red Ale",12,"North Country Brewing Company","Slippery Rock","PA","Northeast"
"2066",432,"Slimy Pebble Pils",1304,0.045,NA,"German Pilsener",12,"North Country Brewing Company","Slippery Rock","PA","Northeast"
"2067",433,"Blur India Pale Ale",1302,0.074,60,"American IPA",12,"Seabright Brewery","Santa Cruz","CA","West"
"2068",434,"Gateway Kolsch Style Ale",1300,0.053,32,"Kölsch",12,"French Broad Brewery","Asheville","NC","South"
"2069",434,"Wee-Heavy-Er Scotch Ale",1260,0.07,24,"Scotch Ale / Wee Heavy",12,"French Broad Brewery","Asheville","NC","South"
"2070",434,"13 Rebels ESB",1259,0.052,42,"Extra Special / Strong Bitter (ESB)",12,"French Broad Brewery","Asheville","NC","South"
"2071",435,"Angry Orchard Apple Ginger",1294,0.05,NA,"Cider",16,"Angry Orchard Cider Company","Cincinnati","OH","Midwest"
"2072",435,"Angry Orchard Crisp Apple",1293,0.05,NA,"Cider",16,"Angry Orchard Cider Company","Cincinnati","OH","Midwest"
"2073",435,"Angry Orchard Crisp Apple",1292,0.05,NA,"Cider",12,"Angry Orchard Cider Company","Cincinnati","OH","Midwest"
"2074",436,"No Limits Hefeweizen",1285,0.05,NA,"Hefeweizen",16,"Two Roads Brewing Company","Stratford","CT","Northeast"
"2075",436,"Honeyspot Road White IPA",1189,0.06,NA,"American White IPA",12,"Two Roads Brewing Company","Stratford","CT","Northeast"
"2076",436,"Road 2 Ruin Double IPA",1171,0.072,NA,"American Double / Imperial IPA",12,"Two Roads Brewing Company","Stratford","CT","Northeast"
"2077",436,"Workers Comp Saison",1170,0.048,NA,"Saison / Farmhouse Ale",12,"Two Roads Brewing Company","Stratford","CT","Northeast"
"2078",436,"Ol' Factory Pils",1169,0.05,NA,"German Pilsener",12,"Two Roads Brewing Company","Stratford","CT","Northeast"
"2079",437,"Na Zdraví Pilsner",1283,0.048,32,"Czech Pilsener",16,"Southern Oregon Brewing Company","Medford","OR","West"
"2080",437,"Nice Rack IPA",1282,0.055,65,"American IPA",16,"Southern Oregon Brewing Company","Medford","OR","West"
"2081",438,"East India Pale Ale",1279,0.068,47,"English India Pale Ale (IPA)",16,"Brooklyn Brewery","Brooklyn","NY","Northeast"
"2082",438,"Brooklyn Summer Ale",756,0.045,NA,"English Pale Mild Ale",12,"Brooklyn Brewery","Brooklyn","NY","Northeast"
"2083",438,"East India Pale Ale",566,0.068,47,"English India Pale Ale (IPA)",12,"Brooklyn Brewery","Brooklyn","NY","Northeast"
"2084",438,"Brooklyn Summer Ale (2011)",328,0.045,NA,"English Pale Mild Ale",12,"Brooklyn Brewery","Brooklyn","NY","Northeast"
"2085",438,"Brooklyn Lager (16 oz.)",66,0.052,NA,"American Amber / Red Lager",16,"Brooklyn Brewery","Brooklyn","NY","Northeast"
"2086",438,"Brooklyn Lager (12 oz.)",65,0.052,NA,"American Amber / Red Lager",12,"Brooklyn Brewery","Brooklyn","NY","Northeast"
"2087",439,"Northern Hawk Owl Amber",1278,0.058,NA,"American Amber / Red Ale",12,"The Right Brain Brewery","Traverse City","MI","Midwest"
"2088",439,"CEO Stout",1277,0.059,NA,"American Stout",16,"The Right Brain Brewery","Traverse City","MI","Midwest"
"2089",439,"Will Power Pale Ale",1276,0.047,NA,"American Pale Ale (APA)",16,"The Right Brain Brewery","Traverse City","MI","Midwest"
"2090",440,"Longboard Island Lager",1274,0.046,18,"American Amber / Red Lager",24,"Kona Brewing Company","Kona","HI","West"
"2091",440,"Longboard Island Lager",1220,0.046,18,"American Amber / Red Lager",16,"Kona Brewing Company","Kona","HI","West"
"2092",440,"Longboard Island Lager",1070,0.046,18,"American Amber / Red Lager",12,"Kona Brewing Company","Kona","HI","West"
"2093",440,"Longboard Island Lager",590,0.046,18,"American Amber / Red Lager",12,"Kona Brewing Company","Kona","HI","West"
"2094",441,"SNO White Ale",1273,0.048,NA,"Witbier",16,"MillKing It Productions","Royal Oak","MI","Midwest"
"2095",441,"BRIK Irish Red Ale",365,0.048,NA,"Irish Red Ale",16,"MillKing It Productions","Royal Oak","MI","Midwest"
"2096",441,"AXL Pale Ale",273,NA,NA,"American Pale Ale (APA)",16,"MillKing It Productions","Royal Oak","MI","Midwest"
"2097",442,"Rustic Red",1268,0.052,23,"Irish Red Ale",16,"Pateros Creek Brewing Company","Fort Collins","CO","West"
"2098",442,"Stimulator Pale Ale",697,0.053,48,"American Pale Ale (APA)",16,"Pateros Creek Brewing Company","Fort Collins","CO","West"
"2099",442,"Old Town Ale",696,0.045,22,"Kölsch",16,"Pateros Creek Brewing Company","Fort Collins","CO","West"
"2100",442,"Car 21",695,0.044,28,"English Bitter",16,"Pateros Creek Brewing Company","Fort Collins","CO","West"
"2101",442,"Cache La Porter",694,0.05,24,"American Porter",16,"Pateros Creek Brewing Company","Fort Collins","CO","West"
"2102",443,"O'Fallon Pumpkin Beer",1264,0.055,NA,"Pumpkin Ale",12,"O'Fallon Brewery","O'Fallon","MO","Midwest"
"2103",443,"5 Day IPA",1258,0.061,66,"American IPA",12,"O'Fallon Brewery","O'Fallon","MO","Midwest"
"2104",443,"O'Fallon Wheach",128,0.051,7,"Fruit / Vegetable Beer",12,"O'Fallon Brewery","O'Fallon","MO","Midwest"
"2105",444,"Marble Pilsner",1262,0.047,NA,"German Pilsener",12,"Marble Brewery","Albuquerque","NM","West"
"2106",444,"Marble India Pale Ale",845,0.062,NA,"American IPA",12,"Marble Brewery","Albuquerque","NM","West"
"2107",445,"Jack Pine Savage",1257,0.053,43,"American Pale Ale (APA)",16,"Big Wood Brewery","Vadnais Heights","MN","Midwest"
"2108",445,"Forest Fire Imperial Smoked Rye",1256,0.099,85,"Rye Beer",16,"Big Wood Brewery","Vadnais Heights","MN","Midwest"
"2109",445,"Bad Axe Imperial IPA",1255,0.098,76,"American Double / Imperial IPA",16,"Big Wood Brewery","Vadnais Heights","MN","Midwest"
"2110",445,"Morning Wood",986,0.055,35,"Oatmeal Stout",16,"Big Wood Brewery","Vadnais Heights","MN","Midwest"
"2111",445,"Bark Bite IPA",985,0.066,50,"American IPA",16,"Big Wood Brewery","Vadnais Heights","MN","Midwest"
"2112",446,"Trail Maker Pale Ale",1251,0.065,NA,"American Pale Ale (APA)",12,"Howard Brewing Company","Lenoir","NC","South"
"2113",446,"Action Man Lager",1250,0.055,NA,"Vienna Lager",12,"Howard Brewing Company","Lenoir","NC","South"
"2114",447,"Cranberry Blend",1246,0.049,NA,"Cider",12,"Downeast Cider House","Leominster","MA","Northeast"
"2115",447,"Orignal Blend",977,0.051,NA,"Cider",12,"Downeast Cider House","Leominster","MA","Northeast"
"2116",448,"Big Nose",1242,0.073,50,"American IPA",12,"Swamp Head Brewery","Gainesville","FL","South"
"2117",448,"Cotton Mouth",1241,0.05,10,"Witbier",12,"Swamp Head Brewery","Gainesville","FL","South"
"2118",448,"Stump Knocker Pale Ale",1240,0.056,35,"American Pale Ale (APA)",12,"Swamp Head Brewery","Gainesville","FL","South"
"2119",448,"Midnight Oil",1239,0.05,38,"Oatmeal Stout",12,"Swamp Head Brewery","Gainesville","FL","South"
"2120",448,"Wild Night",1238,0.059,18,"Cream Ale",12,"Swamp Head Brewery","Gainesville","FL","South"
"2121",449,"Pit Stop Chocolate Porter",1237,0.037,34,"American Porter",12,"Mavericks Beer Company","Half Moon Bay","CA","West"
"2122",449,"Pace Setter Belgian Style Wit",1236,0.037,21,"Witbier",12,"Mavericks Beer Company","Half Moon Bay","CA","West"
"2123",449,"Back in the Saddle Rye Pale Ale",1047,0.037,53,"American Pale Ale (APA)",12,"Mavericks Beer Company","Half Moon Bay","CA","West"
"2124",450,"Dodgy Knight Imperial IPA",1229,0.08,95,"American Double / Imperial IPA",12,"TailGate Beer","San Diego","CA","West"
"2125",450,"TailGate Saison",1164,0.05,NA,"Saison / Farmhouse Ale",12,"TailGate Beer","San Diego","CA","West"
"2126",450,"TailGate IPA",663,0.05,44,"American IPA",24,"TailGate Beer","San Diego","CA","West"
"2127",450,"TailGate IPA",662,0.05,44,"American IPA",12,"TailGate Beer","San Diego","CA","West"
"2128",450,"TailGate Hefeweizen",623,0.049,28,"Hefeweizen",24,"TailGate Beer","San Diego","CA","West"
"2129",450,"Blacktop Blonde",622,0.05,19,"American Blonde Ale",24,"TailGate Beer","San Diego","CA","West"
"2130",450,"Blacktop Blonde",362,0.05,19,"American Blonde Ale",12,"TailGate Beer","San Diego","CA","West"
"2131",450,"TailGate Hefeweizen",361,0.049,28,"Hefeweizen",12,"TailGate Beer","San Diego","CA","West"
"2132",451,"Hoppy Bitch IPA",1227,0.063,NA,"American IPA",16,"Northwest Brewing Company","Pacific","WA","West"
"2133",451,"Three Skulls Ale Pale Ale",1226,0.063,42,"American Pale Ale (APA)",16,"Northwest Brewing Company","Pacific","WA","West"
"2134",452,"Dank IPA",1224,0.065,NA,"American IPA",16,"Dad & Dude's Breweria","Aurora","CO","West"
"2135",452,"Dank IPA (2012)",964,0.065,NA,"American IPA",16,"Dad & Dude's Breweria","Aurora","CO","West"
"2136",453,"All American Blonde Ale",1219,0.05,NA,"American Blonde Ale",12,"Centennial Beer Company","Edwards","CO","West"
"2137",453,"All American Red Ale",1218,0.05,NA,"American Amber / Red Ale",12,"Centennial Beer Company","Edwards","CO","West"
"2138",454,"Chuli Stout",1213,0.059,55,"Irish Dry Stout",12,"Denali Brewing Company","Talkeetna","AK","West"
"2139",454,"Mother Ale",1159,0.056,46,"American Blonde Ale",12,"Denali Brewing Company","Talkeetna","AK","West"
"2140",454,"Twister Creek India Pale Ale",947,0.065,71,"American IPA",12,"Denali Brewing Company","Talkeetna","AK","West"
"2141",454,"Single Engine Red",929,0.058,46,"Irish Red Ale",12,"Denali Brewing Company","Talkeetna","AK","West"
"2142",455,"Mirror Pond Pale Ale",1210,0.05,40,"American Pale Ale (APA)",12,"Deschutes Brewery","Bend","OR","West"
"2143",456,"Dam Lager",1207,0.045,NA,"American Amber / Red Lager",12,"Sunken City Brewing Company","Hardy","VA","South"
"2144",456,"Red Clay IPA",1206,0.07,NA,"American IPA",12,"Sunken City Brewing Company","Hardy","VA","South"
"2145",457,"Hips Don't Lie",1204,0.062,NA,"Hefeweizen",16,"Lucette Brewing Company","Menominie","WI","Midwest"
"2146",457,"Ride Again Pale Ale",1122,0.052,NA,"American Pale Ale (APA)",16,"Lucette Brewing Company","Menominie","WI","Midwest"
"2147",457,"The Farmer's Daughter",700,0.048,NA,"American Blonde Ale",16,"Lucette Brewing Company","Menominie","WI","Midwest"
"2148",458,"Bomber Mountain Amber Ale (2013)",1200,0.046,20,"American Amber / Red Ale",12,"The Black Tooth Brewing Company","Sheridan","WY","West"
"2149",458,"Indian Paintbrush IPA",1199,0.07,75,"American IPA",12,"The Black Tooth Brewing Company","Sheridan","WY","West"
"2150",458,"Saddle Bronc Brown Ale (2013)",1198,0.048,16,"English Brown Ale",12,"The Black Tooth Brewing Company","Sheridan","WY","West"
"2151",458,"Wagon Box Wheat Beer",1197,0.059,15,"American Pale Wheat Ale",12,"The Black Tooth Brewing Company","Sheridan","WY","West"
"2152",459,"Skilak Scottish Ale",1193,0.058,NA,"Scottish Ale",12,"Kenai River Brewing Company","Soldotna","AK","West"
"2153",459,"Peninsula Brewers Reserve (PBR)",1187,0.05,15,"American Blonde Ale",12,"Kenai River Brewing Company","Soldotna","AK","West"
"2154",459,"Sunken Island IPA",349,0.068,NA,"American IPA",12,"Kenai River Brewing Company","Soldotna","AK","West"
"2155",459,"Skilak Scottish Ale (2011)",348,0.058,NA,"Scottish Ale",12,"Kenai River Brewing Company","Soldotna","AK","West"
"2156",460,"River North White Ale",1180,0.05,NA,"Witbier",16,"River North Brewery","Denver","CO","West"
"2157",460,"River North Ale",1179,0.05,NA,"American Amber / Red Ale",16,"River North Brewery","Denver","CO","West"
"2158",461,"77 Fremont Select Spring Session IPA",1174,0.04,NA,"American IPA",12,"Fremont Brewing Company","Seattle","WA","West"
"2159",461,"Fremont Organic Pale Ale",1116,0.045,NA,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle","WA","West"
"2160",461,"Abominable Ale",994,0.08,NA,"English Strong Ale",12,"Fremont Brewing Company","Seattle","WA","West"
"2161",461,"Harvest Ale",901,0.065,35,"Saison / Farmhouse Ale",12,"Fremont Brewing Company","Seattle","WA","West"
"2162",461,"Fremont Summer Ale",875,0.065,45,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle","WA","West"
"2163",461,"Universale Pale Ale",858,0.056,30,"American Pale Ale (APA)",12,"Fremont Brewing Company","Seattle","WA","West"
"2164",461,"Interurban IPA",857,0.065,80,"American IPA",12,"Fremont Brewing Company","Seattle","WA","West"
"2165",462,"Mo's Gose",1172,0.052,10,"Gose",16,"Armstrong Brewing Company","South San Francisco","CA","West"
"2166",463,"Colorado Native",1165,0.055,26,"American Amber / Red Lager",12,"AC Golden Brewing Company","Golden","CO","West"
"2167",463,"Colorado Native (2011)",431,0.055,26,"American Amber / Red Lager",12,"AC Golden Brewing Company","Golden","CO","West"
"2168",464,"La Frontera Premium IPA",1158,0.078,NA,"American IPA",12,"Big Bend Brewing Company","Alpine","TX","South"
"2169",464,"Tejas Lager",1157,0.047,NA,"Czech Pilsener",12,"Big Bend Brewing Company","Alpine","TX","South"
"2170",464,"Number 22 Porter",1156,0.064,NA,"American Porter",12,"Big Bend Brewing Company","Alpine","TX","South"
"2171",464,"Big Bend Hefeweizen",1155,0.056,NA,"Hefeweizen",12,"Big Bend Brewing Company","Alpine","TX","South"
"2172",464,"Terlingua Gold",1154,0.06,NA,"American Blonde Ale",12,"Big Bend Brewing Company","Alpine","TX","South"
"2173",465,"Descender IPA",1109,0.07,70,"American IPA",12,"Good Life Brewing Company","Bend","OR","West"
"2174",465,"Sweet As Pacific Ale",1108,0.06,18,"American Pale Wheat Ale",12,"Good Life Brewing Company","Bend","OR","West"
"2175",466,"Nut Sack Imperial Brown Ale",1107,0.07,NA,"American Brown Ale",12,"Engine 15 Brewing","Jacksonville Beach","FL","South"
"2176",467,"Pablo Beach Pale Ale",1106,0.05,30,"American Pale Ale (APA)",12,"Green Room Brewing","Jacksonville","FL","South"
"2177",468,"Tampa Pale Ale",1096,NA,NA,"American Pale Ale (APA)",12,"Brindle Dog Brewing Company","Tampa Bay","FL","South"
"2178",468,"Orange Grove Wheat Ale",1095,NA,NA,"American Pale Wheat Ale",12,"Brindle Dog Brewing Company","Tampa Bay","FL","South"
"2179",469,"Side Kick Kölsch",1087,0.05,NA,"Kölsch",12,"Peace Tree Brewing Company","Knoxville","IA","Midwest"
"2180",470,"RecreationAle",1082,0.047,42,"American Pale Ale (APA)",12,"Terrapin Brewing Company","Athens","GA","South"
"2181",471,"Pete's ESP Lager (1998)",1062,0.051,NA,"American Pale Lager",12,"Pete's Brewing Company","San Antonio","TX","South"
"2182",471,"Pete's Wicked Summer Brew (1995)",1061,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio","TX","South"
"2183",471,"Pete's Wicked Bohemian Pilsner (1997)",1060,0.049,NA,"Czech Pilsener",12,"Pete's Brewing Company","San Antonio","TX","South"
"2184",471,"Pete's Wicked Pale Ale (1997)",1056,NA,NA,"American Pale Ale (APA)",12,"Pete's Brewing Company","San Antonio","TX","South"
"2185",471,"Pete's Wicked Summer Brew (2002)",1055,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio","TX","South"
"2186",471,"Pete's Wicked Summer Brew (1997)",1054,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio","TX","South"
"2187",471,"Pete's Wicked Summer Brew (1996)",1053,0.047,NA,"American Pale Wheat Ale",12,"Pete's Brewing Company","San Antonio","TX","South"
"2188",472,"The Hole in Hadrian's Wall",1059,0.095,19,"Scottish Ale",16,"Okoboji Brewing Company","Spirit Lake","IA","Midwest"
"2189",472,"33 Select Brown Ale",1058,0.065,26,"American Brown Ale",16,"Okoboji Brewing Company","Spirit Lake","IA","Midwest"
"2190",472,"Midwest Charm Farmhouse Ale",603,0.06,29,"Saison / Farmhouse Ale",16,"Okoboji Brewing Company","Spirit Lake","IA","Midwest"
"2191",472,"Boji Blue Pale Ale",602,0.05,45,"American Pale Ale (APA)",16,"Okoboji Brewing Company","Spirit Lake","IA","Midwest"
"2192",472,"Winter Games Select #32 Stout",601,0.057,26,"American Stout",16,"Okoboji Brewing Company","Spirit Lake","IA","Midwest"
"2193",472,"Boji Beach Golden Rye Ale",600,0.05,23,"Rye Beer",16,"Okoboji Brewing Company","Spirit Lake","IA","Midwest"
"2194",473,"South Ridge Amber Ale",1057,0.06,31,"American Amber / Red Ale",16,"Crystal Springs Brewing Company","Boulder","CO","West"
"2195",473,"Summertime Ale",681,0.052,23,"Kölsch",16,"Crystal Springs Brewing Company","Boulder","CO","West"
"2196",474,"Underachiever",1039,0.05,NA,"American Adjunct Lager",16,"Engine House 9","Tacoma","WA","West"
"2197",475,"Big Island Shandy",1027,0.05,NA,"Shandy",16,"Tonka Beer Company","Minnetonka","MN","Midwest"
"2198",475,"Preservation IPA",1026,0.068,NA,"American IPA",16,"Tonka Beer Company","Minnetonka","MN","Midwest"
"2199",476,"Watership Brown Ale",1021,0.072,55,"American Brown Ale",12,"Red Hare Brewing Company","Marietta","GA","South"
"2200",476,"Gangway IPA",938,0.062,55,"American IPA",12,"Red Hare Brewing Company","Marietta","GA","South"
"2201",476,"Long Day Lager",715,0.049,NA,"Czech Pilsener",12,"Red Hare Brewing Company","Marietta","GA","South"
"2202",477,"Orange Wheat",1016,0.046,17,"Fruit / Vegetable Beer",12,"Hangar 24 Craft Brewery","Redlands","CA","West"
"2203",477,"Hangar 24 Helles Lager",1015,0.043,14,"Munich Helles Lager",12,"Hangar 24 Craft Brewery","Redlands","CA","West"
"2204",478,"Big Elm IPA",1003,0.07,NA,"American IPA",12,"Big Elm Brewing","Sheffield","MA","Northeast"
"2205",478,"Gerry Dog Stout",1002,0.065,NA,"American Stout",12,"Big Elm Brewing","Sheffield","MA","Northeast"
"2206",478,"413 Farmhouse Ale",1001,0.06,NA,"Saison / Farmhouse Ale",12,"Big Elm Brewing","Sheffield","MA","Northeast"
"2207",479,"Good People Pale Ale",1000,0.056,36,"American Pale Ale (APA)",12,"Good People Brewing Company","Birmingham","AL","South"
"2208",479,"Snake Handler Double IPA",312,0.093,103,"American Double / Imperial IPA",12,"Good People Brewing Company","Birmingham","AL","South"
"2209",479,"Coffee Oatmeal Stout",311,0.06,54,"Oatmeal Stout",12,"Good People Brewing Company","Birmingham","AL","South"
"2210",479,"Good People IPA",309,0.06,64,"American IPA",12,"Good People Brewing Company","Birmingham","AL","South"
"2211",479,"Good People American Brown Ale",308,0.058,36,"American Brown Ale",12,"Good People Brewing Company","Birmingham","AL","South"
"2212",480,"Loose Cannon",990,0.072,45,"American IPA",12,"Heavy Seas Beer","Halethorpe","MD","South"
"2213",480,"AARGHtoberfest!",989,0.06,30,"Märzen / Oktoberfest",12,"Heavy Seas Beer","Halethorpe","MD","South"
"2214",480,"Davy Jones Lager",988,0.06,NA,"Cream Ale",12,"Heavy Seas Beer","Halethorpe","MD","South"
"2215",481,"Face Down Brown Ale",973,0.057,NA,"American Brown Ale",12,"Telluride Brewing Company","Telluride","CO","West"
"2216",481,"Tempter IPA",827,0.064,NA,"American IPA",12,"Telluride Brewing Company","Telluride","CO","West"
"2217",481,"Bridal Veil Rye Pale Ale",589,0.055,NA,"American Pale Ale (APA)",12,"Telluride Brewing Company","Telluride","CO","West"
"2218",482,"Rude Parrot IPA",972,0.059,75,"American IPA",16,"7 Seas Brewing Company","Gig Harbor","WA","West"
"2219",482,"British Pale Ale (2010)",866,0.054,30,"English Pale Ale",16,"7 Seas Brewing Company","Gig Harbor","WA","West"
"2220",482,"British Pale Ale",48,0.054,30,"English Pale Ale",16,"7 Seas Brewing Company","Gig Harbor","WA","West"
"2221",482,"Ballz Deep Double IPA",47,0.084,82,"American Double / Imperial IPA",16,"7 Seas Brewing Company","Gig Harbor","WA","West"
"2222",483,"Des Moines IPA",970,0.068,75,"American IPA",16,"Confluence Brewing Company","Des Moines","IA","Midwest"
"2223",483,"Capital Gold Golden Lager",969,0.048,22,"German Pilsener",16,"Confluence Brewing Company","Des Moines","IA","Midwest"
"2224",483,"Farmer John's Multi-Grain Ale",968,0.056,21,"American Blonde Ale",16,"Confluence Brewing Company","Des Moines","IA","Midwest"
"2225",484,"Topcutter India Pale Ale",966,0.068,70,"American IPA",12,"Bale Breaker Brewing Company","Yakima","WA","West"
"2226",484,"Field 41 Pale Ale",965,0.044,38,"American Pale Ale (APA)",12,"Bale Breaker Brewing Company","Yakima","WA","West"
"2227",485,"Manhattan Gold Lager (1990)",963,NA,NA,"American Amber / Red Lager",12,"The Manhattan Brewing Company","New York","NY","Northeast"
"2228",486,"Mac's Highlander Pale Ale (2000)",962,0.05,NA,"American Pale Ale (APA)",12,"MacTarnahans Brewing Company","Portland","OR","West"
"2229",486,"Mac's Scottish Style Amber Ale (2000)",961,0.051,32,"American Amber / Red Ale",12,"MacTarnahans Brewing Company","Portland","OR","West"
"2230",487,"Wisco Disco",953,0.051,31,"American Amber / Red Ale",16,"Stillmank Beer Company","Green Bay","WI","Midwest"
